Subj,Age Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
44,3,4,Unpred,Different,1507.264233,5230.936243,8753.287178,651,7246.022945,3522.350935,0,
44,3,4,Unpred,Different,1506.894935,5497.966062,8806.78612,531,7299.891184,3308.820058,0,
46,3,4,Unpred,Different,1647.465088,5455.783179,6804.106296,681,5156.641207,1348.323117,667.3231168,
46,3,4,Unpred,Different,1439.008229,5551.202112,6592.455755,399,5153.447526,1041.253643,642.2536433,
46,3,4,Unpred,Different,1476.143346,5188.757204,6187.341755,445,4711.19841,998.584551,553.584551,
46,3,4,Unpred,Different,1638.849548,5750.937616,7033.357015,742,5394.507467,1282.419399,540.4193992,
46,3,4,Unpred,Different,1492.815273,5374.486506,6321.911225,595,4829.095952,947.4247189,352.4247189,
46,3,4,Unpred,Different,1458.40914,5421.144759,6679.441241,1009,5221.032102,1258.296482,249.296482,
46,3,4,Unpred,Different,1654.89151,5439.035461,6459.188809,775,4804.297299,1020.153348,245.1533477,
46,3,4,Unpred,Different,1477.976967,5266.087684,5988.217312,553,4510.240345,722.1296284,169.1296284,
46,3,4,Unpred,Different,1496.751357,5506.460866,6146.71615,531,4649.964793,640.255284,109.255284,
46,3,4,Unpred,Different,1635.773701,5311.842791,5974.982748,555,4339.209047,663.1399569,108.1399569,
46,3,4,Unpred,Different,1493.869367,5420.197243,6238.265182,725,4744.395816,818.0679395,93.06793947,
46,3,4,Unpred,Different,1471.84111,5198.880543,5881.201172,651,4409.360062,682.3206287,31.32062871,
47,3,4,Unpred,Different,1484.160753,5372.601778,7959.856217,595,6475.695463,2587.254439,1992.254439,
47,3,4,Unpred,Different,1604.73675,5721.176689,8072.748743,742,6468.011993,2351.572054,1609.572054,
47,3,4,Unpred,Different,1682.947089,5332.192183,7043.868316,555,5360.921227,1711.676133,1156.676133,
47,3,4,Unpred,Different,1484.145213,5468.220438,6896.518429,531,5412.373216,1428.297991,897.2979906,
47,3,4,Unpred,Different,1497.267447,5218.883404,6571.117743,651,5073.850296,1352.234339,701.2343395,
47,3,4,Unpred,Different,1502.194817,5432.202033,6795.165653,725,5292.970835,1362.963619,637.9636194,
47,3,4,Unpred,Different,1486.185805,5275.293315,6338.602067,553,4852.416262,1063.308752,510.3087523,
47,3,4,Unpred,Different,1694.469456,5502.943852,6689.832445,681,4995.362989,1186.888593,505.8885931,
47,3,4,Unpred,Different,1640.257637,5435.10753,6657.347344,775,5017.089707,1222.239814,447.239814,
47,3,4,Unpred,Different,1514.750667,5474.206885,6731.554371,1009,5216.803704,1257.347486,248.3474857,
47,3,4,Unpred,Different,1461.390328,5173.718575,8411.430017,445,6950.03969,3237.711443,0,
